Time,Fp1,Fp2,F3,F4,C3,C4,P3,P4
0.3,-0.00016606443786621093,-0.00010844725799560547,-8.774413299560546e-05,5.9912109374999995e-05,-7.094725799560547e-05,1.2939451217651367e-05,-3.6083984375e-05,0.00022514648437499998
0.302,-0.00016381834411621093,-0.00011049803924560546,-9.233397674560547e-05,5.7177734375e-05,-7.504882049560546e-05,9.814451217651367e-06,-3.9404296875e-05,0.00022260742187499999
0.304,-0.00015209959411621092,-0.00010766600799560546,-9.340819549560546e-05,5.942382431030273e-05,-7.299803924560547e-05,1.1181638717651367e-05,-3.5400390625e-05,0.000225244140625
0.306,-0.00015541990661621094,-0.00011499022674560547,-9.506835174560547e-05,5.844726181030273e-05,-7.280272674560547e-05,1.0498044967651366e-05,-3.5107421874999996e-05,0.000225439453125
0.308,-0.00017348631286621092,-0.00012065428924560547,-0.00010659178924560546,5.5322265625e-05,-8.266600799560546e-05,6.982419967651367e-06,-4.3896484375e-05,0.000218310546875
0.31,-0.00017607420349121094,-0.00011923827362060546,-0.00011015624237060546,5.458983993530273e-05,-8.623046112060546e-05,6.640622138977051e-06,-4.6679687499999995e-05,0.00021708984375
0.312,-0.00016489256286621092,-0.00011215819549560547,-0.00010473632049560546,5.893554306030273e-05,-8.217772674560546e-05,1.1474607467651367e-05,-4.0966796875e-05,0.00022192382812499998
0.314,-0.00017358396911621094,-0.00010893553924560546,-0.00010278319549560546,5.9521484375e-05,-8.022460174560546e-05,1.0693357467651367e-05,-3.9208980560302735e-05,0.000222021484375
0.316,-0.00018847654724121093,-0.00011572264862060547,-0.00010742186737060546,5.48828125e-05,-8.603514862060546e-05,7.031248092651367e-06,-4.560546493530273e-05,0.00021699218749999998
0.318,-0.00018852537536621092,-0.00012397460174560547,-0.00010893553924560546,5.4150390625e-05,-8.881835174560546e-05,5.908201217651367e-06,-4.829101181030273e-05,0.000216650390625
0.32,-0.00018540037536621094,-0.00012543944549560547,-0.00011528319549560546,5.1708984375e-05,-9.106444549560546e-05,2.783201217651367e-06,-5.180663681030273e-05,0.00021303710937499998
0.322,-0.00017890623474121092,-0.00012724608612060546,-0.00011689452362060546,5.0390625e-05,-9.296874237060547e-05,-9.765803813934325e-08,-5.468749618530273e-05,0.0002091796875
0.324,-0.00017587889099121093,-0.00013369139099121094,-0.00011103514862060547,5.15625e-05,-9.365233612060546e-05,7.812480926513672e-07,-5.4980468749999996e-05,0.00020927734375
0.326,-0.00017470701599121093,-0.00012978514099121094,-0.00010878905487060546,5.468749618530273e-05,-9.169921112060546e-05,2.5390596389770507e-06,-5.29296875e-05,0.00020957031249999999
0.328,-0.00017343748474121093,-0.00011953124237060547,-0.00010673827362060547,5.7812499999999996e-05,-8.964842987060547e-05,4.882810592651367e-06,-5.17578125e-05,0.0002109375
0.33,-0.00017197264099121093,-0.00011562499237060547,-0.00010302733612060546,6.142578125e-05,-8.554686737060546e-05,9.570310592651367e-06,-4.7265625e-05,0.0002146484375
0.332,-0.00017846678161621092,-0.00012182616424560546,-0.00010512694549560547,5.8154296875e-05,-8.754882049560547e-05,7.861326217651367e-06,-4.9267578124999995e-05,0.00021157226562499998
0.334,-0.00019370115661621092,-0.00012846678161621092,-0.00011303710174560547,5.2197265625e-05,-9.409178924560547e-05,1.4648270606994628e-07,-5.6884761810302734e-05,0.00020415039062499999
0.336,-0.00020708006286621094,-0.00013872068786621093,-0.00012182616424560546,4.2822265625e-05,-0.00010102538299560546,-9.619142532348632e-06,-6.362304306030273e-05,0.00019360351562499998
0.338,-0.00020434568786621094,-0.00013940428161621094,-0.00012290038299560545,4.1357421875e-05,-0.00010014647674560546,-1.0498048782348632e-05,-6.264648056030273e-05,0.000193310546875
0.34,-0.00019301756286621094,-0.00014028318786621092,-0.00012006835174560546,4.1357421875e-05,-9.877928924560546e-05,-1.0595705032348632e-05,-6.2548828125e-05,0.000194189453125
0.342,-0.00018749998474121093,-0.00014833982849121093,-0.00012275389862060547,3.96484375e-05,-0.00010185546112060546,-1.1914064407348632e-05,-6.669921875e-05,0.00019169921875
0.344,-0.00017753904724121094,-0.00014433592224121094,-0.00011845702362060547,4.658203125e-05,-9.326171112060546e-05,-1.1718769073486328e-06,-5.703125e-05,0.00020195312499999998
0.346,-0.00016274412536621094,-0.00012446288299560547,-0.00010844725799560547,5.7666015625e-05,-7.924803924560546e-05,4.248044967651367e-06,-4.3017578125e-05,0.00020961914062499998
0.348,-0.00016577146911621093,-0.00012241210174560545,-0.00011176757049560546,5.5419921874999995e-05,-8.618163299560547e-05,1.3183575868606567e-06,-5.0048824310302734e-05,0.000206298828125
0.35,-0.00017128904724121092,-0.00012558592987060545,-0.00011035155487060546,5.078125e-05,-9.091796112060546e-05,-1.2695329189300537e-06,-5.3124996185302734e-05,0.00020478515625
0.352,-0.00018017576599121092,-0.00013564451599121094,-0.00011357421112060546,4.6191406249999995e-05,-9.277342987060546e-05,-5.5664081573486324e-06,-5.439452743530273e-05,0.00020087890625
0.354,-0.00019438475036621093,-0.00014360350036621094,-0.00012016600799560547,4.1650390625e-05,-9.995116424560546e-05,-1.2744142532348632e-05,-6.323241806030273e-05,0.000192919921875
0.356,-0.00020522459411621093,-0.00015112303161621092,-0.00012563475799560547,3.7451171874999995e-05,-0.00010483397674560546,-1.821289253234863e-05,-6.9091796875e-05,0.000186767578125
0.358,-0.00019194334411621092,-0.00014311521911621094,-0.00012055663299560546,3.852538681030273e-05,-9.809569549560546e-05,-1.4892580032348633e-05,-6.1767578125e-05,0.000192041015625
0.36,-0.00016879881286621093,-0.00013647459411621093,-0.00010795897674560547,4.7900390624999996e-05,-8.813475799560547e-05,-6.005861282348632e-06,-5.2099609374999995e-05,0.000201416015625
0.362,-0.00016328123474121094,-0.00013945310974121093,-0.00010224608612060546,5.361328125e-05,-8.437499237060547e-05,-3.4179704189300534e-06,-4.951171493530273e-05,0.0002033203125
0.364,-0.00016308592224121093,-0.00012988279724121093,-0.00010078124237060546,5.4687499999999994e-05,-8.330077362060546e-05,-2.4414079189300538e-06,-4.9121089935302735e-05,0.00020371093749999998
0.366,-0.00016943357849121094,-0.00011943358612060547,-0.00010624999237060547,5.5175781249999995e-05,-8.476561737060546e-05,-1.953126788139343e-06,-5.0976558685302734e-05,0.00020283203125
0.368,-0.00018085935974121093,-0.00012275389862060547,-0.00011142577362060547,4.814453125e-05,-9.208983612060547e-05,-8.398439407348633e-06,-5.771483993530273e-05,0.00019638671875
0.37,-0.00018237303161621092,-0.00012631835174560545,-0.00011342772674560546,4.7509765625e-05,-9.790038299560547e-05,-6.982423782348632e-06,-6.127929306030273e-05,0.000195458984375
0.372,-0.00017836912536621093,-0.00012622069549560546,-0.00011235350799560546,4.2724609375e-05,-9.604491424560547e-05,-1.0693361282348633e-05,-5.8251953124999995e-05,0.00019702148437499999
0.374,-0.00018310545349121092,-0.00012949217224121094,-0.00011435546112060547,3.6523437499999996e-05,-9.785155487060546e-05,-1.0058595657348633e-05,-6.25e-05,0.00019423828125
0.376,-0.00018149412536621094,-0.00013002928161621094,-0.00011069335174560547,4.2236324310302734e-05,-9.536132049560546e-05,6.689450740814208e-06,-6.0595703124999994e-05,0.000199853515625
0.378,-0.00016367185974121092,-0.00011689452362060546,-0.00010068358612060546,6.308593368530273e-05,-7.919921112060547e-05,1.1035154342651366e-05,-4.47265625e-05,0.0002146484375
0.38,-0.00015957029724121094,-0.00010839842987060546,-9.736327362060546e-05,7.12890625e-05,-7.041015625e-05,5.761716842651367e-06,-3.525390625e-05,0.0002185546875
0.382,-0.00016718748474121094,-0.00011044921112060547,-9.785155487060546e-05,6.455078124999999e-05,-7.314453125e-05,1.7578101158142088e-06,-3.8183593749999996e-05,0.0002154296875
0.384,-0.00016406248474121093,-0.00011523436737060547,-9.335936737060547e-05,6.318359375e-05,-7.304687499999999e-05,3.808591842651367e-06,-3.9355468749999996e-05,0.00021552734374999998
0.386,-0.00016723631286621093,-0.00012192382049560546,-8.959960174560546e-05,6.0400390624999995e-05,-7.612303924560547e-05,1.3183574676513672e-06,-4.3408203124999997e-05,0.00021157226562499998
0.388,-0.00017192381286621093,-0.00012729491424560545,-0.00010014647674560546,5.2490234375e-05,-8.647460174560546e-05,-8.154298782348633e-06,-5.4248046874999995e-05,0.000200830078125
0.39,-0.00017172850036621093,-0.00012670897674560547,-0.00010620116424560546,5.190429306030273e-05,-9.116210174560546e-05,-9.42383098602295e-06,-5.7568359374999996e-05,0.000198193359375
0.392,-0.00015834959411621094,-0.00012084960174560546,-9.702147674560547e-05,5.9521480560302735e-05,-8.344725799560546e-05,-3.41799259185791e-07,-4.8974609375e-05,0.00020688476562499998
0.394,-0.00015063475036621092,-0.00011586913299560547,-9.174803924560547e-05,5.9423828124999995e-05,-8.305663299560546e-05,-3.4179872274398803e-07,-4.907226181030273e-05,0.00020620117187499998
0.396,-0.00015766600036621093,-0.00011762694549560546,-0.00010024413299560547,5.0830078125e-05,-9.077147674560547e-05,-7.958986282348632e-06,-5.727538681030273e-05,0.000198974609375
0.398,-0.00016015623474121093,-0.00011474608612060547,-0.00010595702362060546,5.1953125e-05,-9.394530487060547e-05,-1.0253908157348632e-05,-5.966796493530273e-05,0.00019677734374999999
0.4,-0.00016704100036621093,-0.00011079100799560547,-0.00011137694549560546,5.4833984375e-05,-9.653319549560547e-05,-1.1962892532348632e-05,-6.264648056030273e-05,0.000193701171875
0.402,-0.00017602537536621094,-0.00012397460174560547,-0.00011499022674560547,4.7412109374999996e-05,-9.799803924560547e-05,-1.6845705032348633e-05,-6.4501953125e-05,0.000189111328125
0.404,-0.00017807615661621093,-0.00013813475036621094,-0.00011430663299560546,3.8818359375e-05,-9.565428924560547e-05,-1.606445503234863e-05,-6.2646484375e-05,0.00019165039062499998
0.406,-0.00017524412536621092,-0.00012954100036621094,-0.00010971678924560547,4.4873046875e-05,-9.194335174560546e-05,-1.1767580032348633e-05,-5.8154296875e-05,0.000197607421875
0.408,-0.00016411131286621093,-0.00011899413299560546,-0.00010229491424560547,5.395507431030273e-05,-8.754882049560547e-05,-4.931643009185791e-06,-5.4541015625e-05,0.000202392578125
0.41,-0.00015668943786621093,-0.00010766600799560546,-9.526366424560546e-05,6.245117187499999e-05,-8.256835174560546e-05,2.099607467651367e-06,-4.9169921875e-05,0.000207275390625
0.412,-0.00015971678161621092,-0.00010463866424560547,-9.448241424560546e-05,6.3525390625e-05,-8.217772674560546e-05,5.224607467651367e-06,-4.7705078125e-05,0.00020961914062499998
0.414,-0.00016640623474121092,-0.00011396483612060546,-9.882811737060546e-05,5.9179687499999994e-05,-8.710936737060546e-05,2.636716842651367e-06,-5.3320312499999996e-05,0.0002068359375
0.416,-0.00015678709411621092,-0.00011743163299560546,-9.614257049560547e-05,6.264648056030273e-05,-8.491210174560546e-05,1.1230444908142088e-06,-5.2587890624999995e-05,0.000204052734375
0.418,-0.00014575193786621094,-0.00010815428924560546,-8.891600799560547e-05,6.7431640625e-05,-7.846678924560547e-05,5.712888717651367e-06,-4.5458984375e-05,0.00020932617187499999
0.42,-0.00014521482849121092,-0.00010039061737060546,-8.691405487060547e-05,6.9140625e-05,-7.626952362060546e-05,8.984373092651367e-06,-4.306640625e-05,0.00021337890625
0.422,-0.00014907226562499998,-0.00010034178924560547,-8.745116424560547e-05,6.186523056030273e-05,-7.768553924560547e-05,3.466793060302734e-06,-4.5654296875e-05,0.000210498046875
0.424,-0.00013691404724121094,-8.212889862060547e-05,-7.861327362060546e-05,7.12890625e-05,-6.621092987060546e-05,1.2597654342651367e-05,-3.30078125e-05,0.0002224609375
0.426,-0.00013198240661621094,-8.627928924560546e-05,-7.416991424560546e-05,8.168944549560546e-05,-5.913085174560547e-05,2.1923824310302735e-05,-2.4365234375e-05,0.00023198242187499998
0.428,-0.00013593748474121094,-9.199217987060547e-05,-7.744139862060547e-05,7.607421112060547e-05,-6.298827362060546e-05,1.7089839935302732e-05,-2.880859375e-05,0.00022578125
0.43,-0.00013984373474121094,-9.707030487060546e-05,-8.193358612060546e-05,6.953125e-05,-6.689452362060547e-05,1.1425779342651367e-05,-3.33984375e-05,0.00022060546875
0.432,-0.00013037107849121093,-8.955077362060546e-05,-8.095702362060546e-05,7.28515625e-05,-6.914061737060546e-05,1.4550779342651367e-05,-3.427734375e-05,0.00022177734375
0.434,-0.00012797850799560546,-8.139647674560547e-05,-8.168944549560546e-05,7.280272674560547e-05,-7.299803924560547e-05,1.1474607467651367e-05,-3.9013671875e-05,0.00021723632812499998
0.436,-0.00013012693786621093,-7.709960174560547e-05,-8.959960174560546e-05,6.8896484375e-05,-7.553710174560546e-05,8.056638717651367e-06,-4.3017578125e-05,0.00021284179687499998
0.438,-0.00012270507049560547,-7.153319549560547e-05,-9.223632049560547e-05,7.7294921875e-05,-7.475585174560547e-05,1.6259763717651367e-05,-4.2041015625e-05,0.00021674804687499998
0.44,-0.00011733397674560547,-6.372069549560546e-05,-8.872069549560546e-05,0.00010483397674560546,-7.700194549560546e-05,3.735351181030273e-05,-4.5263671874999995e-05,0.00021674804687499998
0.442,-0.00012871092224121092,-8.466796112060546e-05,-9.736327362060546e-05,0.00012294921112060547,-8.906249237060546e-05,5.2148437499999996e-05,-5.615233612060546e-05,0.000212890625
0.444,-9.931639862060546e-05,-5.537109375e-05,-6.855467987060546e-05,8.779296112060547e-05,-5.937499237060547e-05,2.2460935592651365e-05,-2.6562498092651367e-05,0.00023076171874999998
0.446,-8.613280487060546e-05,-2.4511716842651366e-05,-5.29296875e-05,9.824217987060547e-05,-4.638671875e-05,1.005859375e-05,-1.4550779342651367e-05,0.00023466796874999999
0.448,-9.448241424560546e-05,-2.7001951217651366e-05,-6.284178924560547e-05,0.00011508788299560546,-5.8349609375e-05,1.2939451217651367e-05,-2.6806638717651367e-05,0.000226708984375
0.45,-9.052733612060547e-05,-2.2265623092651366e-05,-6.464842987060547e-05,6.298828125e-05,-6.181640625e-05,1.1621091842651366e-05,-3.085937309265137e-05,0.00022255859375
0.452,-8.569335174560547e-05,-3.1494140625e-05,-6.606444549560546e-05,5.659179306030273e-05,-6.333007049560547e-05,1.518554401397705e-05,-3.0810546875e-05,0.000223583984375
0.454,-8.305663299560546e-05,-2.5927732467651366e-05,-6.997069549560547e-05,6.899414062499999e-05,-6.674803924560547e-05,1.4892576217651367e-05,-3.5498046875e-05,0.00022016601562499998
0.456,-7.299803924560547e-05,-1.1181639671325683e-05,-6.284178924560547e-05,7.915038299560547e-05,-6.391600799560547e-05,2.2900386810302732e-05,-3.1787109374999996e-05,0.00022680664062499998
0.458,-6.323241424560546e-05,-4.150388717651367e-06,-5.3369132995605465e-05,8.715819549560547e-05,-5.590819549560546e-05,3.061523246765137e-05,-2.3486326217651367e-05,0.000234814453125
0.46,-6.137694549560546e-05,-6.347646713256835e-07,-5.3564445495605464e-05,8.637694549560546e-05,-5.541991424560547e-05,2.6611326217651365e-05,-2.4853513717651366e-05,0.00023247070312499998
0.462,-5.747069549560547e-05,6.6894526481628415e-06,-5.776366424560547e-05,8.305663299560546e-05,-5.747069549560547e-05,2.0947263717651366e-05,-2.6904294967651367e-05,0.00022905273437499998
0.464,-4.5458984375e-05,1.4794921874999999e-05,-5.6005851745605466e-05,8.491210174560546e-05,-5.747069549560547e-05,2.1630857467651365e-05,-2.7099607467651366e-05,0.000229443359375
0.466,-3.5400390625e-05,2.5732419967651367e-05,-5.2587890624999995e-05,9.057616424560546e-05,-5.747069549560547e-05,2.2998044967651367e-05,-2.7587888717651366e-05,0.000229443359375
0.468,-3.090820121765136e-05,3.5107421874999996e-05,-6.0107421875e-05,8.979491424560546e-05,-6.459960174560546e-05,1.8603513717651366e-05,-3.4033203125e-05,0.00022290039062499998
0.47,-2.7099609375e-05,3.901366806030273e-05,-6.459960174560546e-05,9.018553924560546e-05,-6.958007049560547e-05,1.7724605560302733e-05,-3.6962890625e-05,0.000219287109375
0.472,-1.8212888717651365e-05,5.2392574310302734e-05,-5.9033195495605465e-05,9.594725799560546e-05,-6.440428924560547e-05,2.4365232467651365e-05,-3.0712888717651364e-05,0.000224755859375
0.474,-1.4794919967651367e-05,6.4501953125e-05,-5.893553924560547e-05,0.00010014647674560546,-6.518553924560546e-05,2.7490232467651367e-05,-3.2861328125e-05,0.000225927734375
0.476,-1.6113279342651366e-05,6.162109375e-05,-6.308592987060547e-05,9.531249237060547e-05,-7.041014862060547e-05,2.3046873092651365e-05,-3.886718368530273e-05,0.0002228515625
0.478,-1.5722655296325682e-05,6.2109375e-05,-6.015624618530273e-05,8.623046112060546e-05,-7.109374237060546e-05,1.5722654342651365e-05,-4.0332027435302734e-05,0.00022089843749999998
0.48,-1.8945310592651366e-05,5.361328125e-05,-6.220702743530274e-05,8.300780487060547e-05,-7.275389862060547e-05,1.2499998092651366e-05,-4.2285152435302735e-05,0.00021884765625
0.482,-1.15234375e-05,5.60546875e-05,-6.289062118530273e-05,8.183592987060546e-05,-7.509764862060547e-05,7.714841842651368e-06,-4.716796493530273e-05,0.00021416015625
0.484,-1.611328125e-06,6.811522674560547e-05,-6.7724609375e-05,8.540038299560546e-05,-7.817382049560547e-05,1.2548826217651367e-05,-5.1513671875e-05,0.000216552734375
0.486,-4.541016101837158e-06,6.8408203125e-05,-6.616210937499999e-05,8.842772674560547e-05,-7.807616424560547e-05,1.6259763717651367e-05,-5.0732421874999996e-05,0.000219873046875
0.488,7.812501192092895e-07,8.339842987060546e-05,-5.869140243530273e-05,9.609374237060546e-05,-7.216796112060547e-05,1.4843748092651367e-05,-4.5312496185302734e-05,0.0002173828125
0.49,2.5781248092651365e-05,0.00010292967987060547,-5.185546493530273e-05,0.00010029296112060546,-6.865233612060546e-05,1.8652341842651368e-05,-4.169921493530273e-05,0.0002212890625
0.492,3.6181640625e-05,0.00010795896911621093,-5.083007431030273e-05,0.00010190428924560546,-6.987303924560546e-05,2.1826169967651367e-05,-4.135741806030273e-05,0.00022387695312499998
